,sales_id,sale_date,sale_amount,price_per_acre_lot_area,price_per_building_area,recording_date,property_id
5734,8cefec68-2599-50ee-bb41-97029bbb5126,2008-02-01,285500.0,79526.66581404272,69.63414634146342,2008-02-11,85c7e50f-efce-5d15-ad0a-e5fdd4f5bc05
5735,dc5c5cb1-723c-5d52-909f-2fa61a16f866,2002-04-17,1225000.0,39710.62983629347,21.953405017921146,2002-05-22,85c7e50f-efce-5d15-ad0a-e5fdd4f5bc05
5736,204ac0b3-716f-5944-b6af-7c3217b535ef,1983-08-01,,,,1983-09-23,85c7e50f-efce-5d15-ad0a-e5fdd4f5bc05
5737,d200a4dd-2682-5fec-954c-c6ef9e687de7,1986-01-02,,,,1986-01-02,8dce6712-c6f6-529c-bc2d-fb81a7e3f2e7
5738,7686b2f2-19c8-5926-97ca-2b9f5a05089b,1985-12-01,,,,1986-01-02,8dce6712-c6f6-529c-bc2d-fb81a7e3f2e7
5739,fbebd54f-6513-57e0-85b2-caa0d1c04da1,1984-02-01,,,,1984-03-22,8dce6712-c6f6-529c-bc2d-fb81a7e3f2e7
5740,c6863eb1-d07c-51db-bcc4-76979751616d,2007-04-24,750000.0,347361.0343214392,62.5,2008-05-01,6a791543-037c-5539-9cda-4cc41963d718
5741,e9f58087-d039-54fc-88b6-a1138bba9261,1984-07-12,263586.0,122079.34079020115,21.9655,1984-07-12,6a791543-037c-5539-9cda-4cc41963d718
5742,1a0092c4-b15f-5620-951d-bd596a0f1157,2014-05-14,,,,2014-05-22,496ad726-6d42-593c-8d1f-67ef5637d7a8
5743,6a7c9136-c243-50f4-868b-bf64263e3e30,2008-04-07,23900.0,1619.2401850233148,2.107583774250441,2008-08-25,496ad726-6d42-593c-8d1f-67ef5637d7a8
5744,10b6c65d-5121-5838-b3ee-b929b8b01a62,1993-04-19,453333.0,192336.47102366807,33.575248111390906,1993-04-19,b71817c1-fac3-5736-b059-392cc9979a9e
5745,1bd7f56e-55f4-5035-9169-1b86bbca56cb,1987-12-01,680000.0,288504.9186714717,50.36290919863724,1987-12-01,b71817c1-fac3-5736-b059-392cc9979a9e
5746,983560d8-407a-5b0d-b13d-c3cd02bdb1c9,1986-05-01,500000.0,212135.96961137623,37.03155088135091,1986-05-01,b71817c1-fac3-5736-b059-392cc9979a9e
5747,bb382093-dff8-5084-8eb6-4adb37771180,1990-10-01,,,,2022-03-03,5b89c093-350c-500b-a64e-4127cb6ca29e
5748,bdcd87d5-fd85-576d-8ffd-ecdf10837656,2014-12-09,1450000.0,191858.1339683851,164.77272727272728,2014-12-18,5ddb5a1d-ef45-59d0-98be-438ad27ed7e5
